Area,Location,Property Type,Number of structures,Swimming Pool,Boundary,Age Category,Land Rate,Market Value,Number of rooms,Proximity to schools(km),Proximity to healthcare(km),Proximity to malls(km),Proximity to highway(km)
404.45,medium density,single_storey,1,Yes,walled,relatively new,35.71428571,50281.75,2,1.41919547,1.070635975,4.809293819,0.852107619
417.5,medium density,single_storey,1,No,walled,relatively new,57.14285714,46239.82857,4,1.371505843,1.032676522,4.896455079,0.123832714
401.68,medium density,single_storey,2,No,fenced,relatively new,35.71428571,50009.5,5,1.358467698,1.019555482,4.907469896,0.136273863
404.45,medium density,single_storey,1,No,walled,relatively new,35.71428571,50074.53571,5,1.347655362,1.009825639,4.921464921,0.148956835
402.84,medium density,single_storey,1,No,walled,relatively new,28.57142857,47061.42857,3,1.344859427,1.008445112,4.929802144,0.155342227
405,medium density,single_storey,2,No,walled,relatively new,35.71428571,49946.52857,2,1.388290383,1.047986385,4.875300513,0.104870304
408.21,medium density,single_storey,2,No,walled,relatively new,35.71428571,50047.43571,4,1.416938945,1.07462744,4.840912014,0.075877347
399.6,medium density,single_storey,1,No,walled,relatively new,57.14285714,58285.30714,4,1.391399348,1.049855326,4.867025043,0.10100895
417.67,medium density,single_storey,1,No,walled,relatively new,57.14285714,59297.52143,6,2.065259115,1.349816567,4.514042756,1.511803258
414.62,medium density,single_storey,1,No,fenced,relatively new,35.71428571,50238.40714,2,2.083506246,1.363102946,4.521918799,1.495202906
409.88,medium density,single_storey,1,No,fenced,relatively new,57.14285714,58815.89286,6,2.115908987,1.388241576,4.538104823,1.465392487
413.42,medium density,single_storey,1,No,walled,relatively new,35.71428571,49991.02857,4,1.997861557,1.255428485,4.411078323,1.594086984
414.39,medium density,single_storey,2,No,walled,relatively new,35.71428571,49991.82857,4,2.001934126,1.273749862,4.43802274,1.582354786
423.06,medium density,single_storey,1,No,walled,relatively new,35.71428571,50290.97857,3,2.046712794,1.315425898,4.471828397,0.112393792
405.02,medium density,single_storey,2,No,walled,relatively new,35.71428571,49584.12143,4,2.001555501,1.283367748,4.453786268,1.57819914
410.94,medium density,single_storey,3,No,walled,relatively new,35.71428571,49775.99286,4,1.995969798,1.232315568,4.373449957,1.609699116
413.27,medium density,single_storey,1,No,walled,relatively new,35.71428571,49855.05714,3,1.997417615,1.226987595,4.362856379,0.062473869
420.08,medium density,single_storey,1,No,walled,relatively new,35.71428571,49824.92143,3,2.040761704,1.284509728,4.424331318,0.053636508
416.08,medium density,single_storey,3,No,walled,relatively new,28.57142857,46669.5,3,2.091194429,1.349081319,4.492031648,0.101393061
401.75,medium density,single_storey,2,No,walled,relatively new,35.71428571,49128.70714,3,2.040806199,1.272374829,4.402964759,0.02770614
443.06,medium density,single_storey,1,No,walled,relatively new,57.14285714,60047.13571,6,2.091852889,1.330490273,4.458838257,0.058671117
417.91,medium density,single_storey,2,No,walled,relatively new,57.14285714,58530.44286,6,2.092114986,1.319133461,4.43804015,0.03809282
409.3,medium density,single_storey,1,No,walled,relatively new,57.14285714,57939.43571,3,2.090675382,1.30998886,4.422608392,0.031059737
416.61,medium density,single_storey,2,No,walled,relatively new,35.71428571,49353.42143,4,2.040959776,1.253096946,4.367808324,0.033877175
408.24,medium density,single_storey,2,No,walled,relatively new,35.71428571,49006.76429,4,2.1426121,1.393883975,4.524773399,0.123698444
410.98,medium density,single_storey,2,No,walled,relatively new,35.71428571,49100.2,3,2.140423109,1.383426922,4.50810723,0.107222999
410.37,medium density,single_storey,2,No,walled,relatively new,57.14285714,57797.05,5,2.141017542,1.373120669,4.488738788,1.465474616
419.85,medium density,single_storey,1,No,walled,relatively new,35.71428571,49324.36429,3,2.138703395,1.361668783,4.469774232,1.475472494
611.46,medium density,single_storey,1,No,walled,relatively new,64.28571429,73637.42857,4,1.997405339,1.213326483,4.338534668,0.068106669
413.32,medium density,single_storey,3,No,fenced,relatively new,35.71428571,49064.30714,3,1.997037013,1.205998208,4.325559211,0.077171205
420.94,medium density,single_storey,1,No,walled,relatively new,35.71428571,49255.51429,4,2.161408358,1.424383103,4.56161597,1.423779473
409.86,medium density,single_storey,1,No,walled,relatively new,57.14285714,57626.77857,4,2.13842994,1.347376187,4.442793376,1.488868123
492.47,medium density,single_storey,3,No,walled,relatively new,35.71428571,51750.86429,6,2.090803279,1.298777588,4.401350083,0.042753833
420.89,medium density,single_storey,1,No,walled,relatively new,57.14285714,58179.21429,5,2.09094215,1.29195771,4.388078907,0.056819083
404.99,medium density,single_storey,2,No,walled,relatively new,57.14285714,57232.38571,4,1.996380438,1.193182062,4.302413645,0.09889607
423.06,medium density,single_storey,1,No,walled,relatively new,35.71428571,49187.96429,4,1.995460117,1.183637026,4.285246828,0.117435997
423.06,medium density,single_storey,1,No,walled,relatively new,35.71428571,49106.92857,3,2.039870874,1.224041464,4.313375096,0.102850693
417.68,medium density,single_storey,2,No,walled,relatively new,57.14285714,57843.32143,3,2.007846876,1.176475673,4.256556469,1.663197662
400.22,medium density,single_storey,2,No,walled,relatively new,57.14285714,56834.36429,3,2.035497987,1.201362121,4.272820094,1.639796176
417.7,medium density,single_storey,1,No,walled,new,57.14285714,57823.47143,4,2.052816881,1.216478463,4.281948534,1.625917502
413.1,medium density,single_storey,2,No,walled,new,57.14285714,57534.03571,5,2.075757365,1.235820968,4.292461661,1.608723747
503.14,medium density,single_storey,3,No,walled,new,35.71428571,51894.8,4,2.132873263,1.326907436,4.408813716,1.51022497
405.06,medium density,single_storey,1,No,walled,new,57.14285714,57055.37143,4,2.132192797,1.319875437,4.395430776,1.518239079
420.94,medium density,single_storey,2,No,walled,new,35.71428571,48905.06429,3,2.131893802,1.308356036,4.372024665,1.532432529
410.89,medium density,single_storey,2,No,walled,new,35.71428571,48508.12143,4,2.338598462,1.599513931,4.712070732,0.042249062
405.34,medium density,single_storey,2,No,walled,new,57.14285714,56988.17857,4,2.341646166,1.593152766,4.697114892,0.053270563
417.64,medium density,single_storey,3,No,walled,new,57.14285714,57679.11429,4,2.363704823,1.615452809,4.716711597,0.036654598
408.51,medium density,single_storey,1,No,walled,new,35.71428571,48355.79286,4,2.374751693,1.639306267,4.750416106,0.007038096
416.85,medium density,single_storey,1,No,walled,new,57.14285714,57549.1,3,2.391595262,1.65811011,4.768819164,0.018733477
413.13,medium density,single_storey,2,No,walled,new,35.71428571,48471.61429,3,2.381024816,1.621757364,4.710455524,1.21585464
412.81,medium density,single_storey,1,No,walled,new,57.14285714,44024.79286,3,2.421909553,1.681439984,4.782224499,0.042669676
415.25,medium density,single_storey,2,No,walled,relatively new,35.71428571,48518.59286,4,2.456689815,1.698119808,4.777220136,0.091201632
409.87,medium density,single_storey,1,No,walled,relatively new,57.14285714,57108.04286,3,2.444588294,1.695745214,4.785891379,0.068701121
415.28,medium density,single_storey,2,No,walled,relatively new,35.71428571,48504.72857,4,1.911884355,1.038555896,4.308598452,0.23162851
410.98,medium density,single_storey,2,No,walled,relatively new,35.71428571,48343.65,5,1.931425831,1.019003844,4.345716619,0.274876923
413.28,medium density,single_storey,2,No,walled,relatively new,35.71428571,48322.87143,2,2.818304379,2.00013335,4.994047929,0.081799193
406.01,medium density,single_storey,2,No,walled,relatively new,28.57142857,45116.22857,4,2.857699673,2.029602496,5.035612983,0.116915901
417.94,medium density,single_storey,2,No,fenced,relatively new,57.14285714,57310.45714,4,2.828409005,2.022064714,4.991792705,0.104111296
410.34,medium density,single_storey,2,No,fenced,relatively new,35.71428571,48083,3,2.859957346,2.054672266,5.027515927,0.136038149
413.29,medium density,single_storey,1,No,walled,relatively new,35.71428571,48155.55714,3,2.859770086,2.05949581,5.032672411,0.1444205
438.34,medium density,single_storey,1,No,walled,relatively new,57.14285714,44331.89286,4,2.857594102,2.044499327,5.060895132,0.138194688
417.55,medium density,single_storey,2,No,walled,relatively new,57.14285714,57233.28571,3,2.089328979,1.33743089,4.47343472,0.077826681
408.13,medium density,single_storey,2,No,walled,relatively new,35.71428571,47907.27143,4,2.526576141,1.763768796,5.007185043,0.886072782
404.9,medium density,single_storey,1,No,walled,relatively new,57.14285714,43421.24286,5,1.988856225,1.420430937,4.164657134,0.269774121
423.92,medium density,single_storey,1,No,walled,relatively new,57.14285714,57515.87143,3,2.350244328,1.477980847,4.654758781,1.242643721
413.5,medium density,single_storey,2,No,walled,relatively new,35.71428571,48032.50714,4,2.33054942,1.472224626,4.628755934,1.263175762
425.37,medium density,single_storey,2,No,walled,relatively new,28.57142857,48377.47857,2,2.310802622,1.470182104,4.600114824,0.309544525
416.6,medium density,single_storey,2,No,walled,relatively new,35.71428571,48054.1,3,2.318160547,1.485034257,4.600502377,1.278907414
399.6,medium density,single_storey,2,No,walled,relatively new,57.14285714,55974.20714,4,2.292128191,1.468499287,4.572971304,0.288829622
401.74,medium density,single_storey,3,No,walled,relatively new,35.71428571,47473.19286,2,2.281922511,1.466865965,4.55870681,0.242246625
417.11,medium density,single_storey,2,No,walled,relatively new,57.14285714,56841.86429,4,2.284121729,1.385667577,4.619650848,0.315346877
415.78,medium density,single_storey,1,No,walled,relatively new,28.57142857,44869,4,2.298892343,1.415758756,4.620944808,0.316549033
417.69,medium density,single_storey,2,No,walled,relatively new,57.14285714,56817.27857,4,2.232634142,1.377689443,4.548118247,0.232785542
410.4,medium density,single_storey,1,No,walled,relatively new,35.71428571,47597.92857,4,2.239579169,1.412917802,4.53379708,0.213015386
416.85,medium density,single_storey,1,No,walled,relatively new,57.14285714,56650.97857,3,2.211242783,1.372728471,4.519827298,0.202791436
413.31,medium density,single_storey,2,No,fenced,relatively new,35.71428571,47574.89286,4,2.223063617,1.474369476,4.464731031,0.178445522
421.21,medium density,single_storey,1,No,walled,relatively new,57.14285714,56852.6,3,2.205182941,1.476541228,4.436456486,0.168025301
412.17,medium density,single_storey,2,No,walled,relatively new,28.57142857,44546.20714,4,2.174344731,1.416778494,4.434377236,0.126988126
414.98,medium density,single_storey,1,No,walled,relatively new,35.71428571,47559.70714,4,2.156887065,1.424363809,4.403281881,0.115020596
401.77,medium density,single_storey,2,No,walled,relatively new,35.71428571,42775.78571,5,2.189640719,1.480195745,4.410637305,0.164763787
415.19,medium density,single_storey,2,No,walled,relatively new,35.71428571,47500.47143,3,2.166975885,1.479526167,4.3775799,0.16248147
406.18,medium density,single_storey,1,No,walled,relatively new,35.71428571,47144.69286,4,2.143813973,1.473816725,4.347739569,0.160991294
408.4648305,medium density,single_storey,1,No,walled,relatively new,35.71428571,47222.31429,3,2.087893984,1.321758745,4.375397945,0.057999499
409.7,medium density,single_storey,1,No,walled,old,57.14285714,56044.47857,4,2.039902969,1.278243126,4.336628639,0.051883805
404.92,medium density,single_storey,2,No,walled,old,57.14285714,55765.76429,5,2.169543998,1.316840225,4.496675207,0.197038584
412.87,medium density,single_storey,2,No,walled,old,57.14285714,56185.30714,4,2.149939082,1.320150036,4.465905114,0.160078895
417.69,medium density,single_storey,2,No,walled,old,57.14285714,56424.96429,4,2.128166197,1.294820981,4.451359161,0.157471437
410.41,medium density,single_storey,1,No,walled,old,57.14285714,55984.91429,2,2.107547565,1.257733372,4.446125561,0.178294441
435.46,medium density,single_storey,2,No,walled,old,35.71428571,48051.36429,3,2.142351273,1.28954792,4.475348563,0.188219347
412.23,medium density,single_storey,2,No,walled,established,28.57142857,42800.87143,4,2.141450919,1.297158182,4.468997823,0.176152424
410.99,medium density,single_storey,1,No,walled,established,57.14285714,55977.67143,4,2.094393337,1.271319376,4.418441993,0.137405423
410.89,medium density,single_storey,2,No,walled,established,35.71428571,47148.31429,4,2.010636727,1.09155548,4.412338557,0.25143881
404.65,medium density,single_storey,1,No,walled,established,57.14285714,55529.35714,4,1.973946756,1.152817516,4.325247902,0.181307039
406.58,medium density,single_storey,1,No,walled,old,35.71428571,46787.17143,4,1.962619793,1.047546409,4.371850667,0.262728418
419.03,medium density,single_storey,2,No,walled,old,35.71428571,56179.75714,4,2.049700294,1.705951336,5.189169889,0.262842096
434.99,medium density,single_storey,2,No,walled,old,35.71428571,47747.6,4,2.047158271,1.753380046,5.22837499,0.260062806
413.36,medium density,single_storey,2,No,walled,old,35.71428571,46946.09286,4,2.035772017,1.7712796,5.237916662,0.250732356
410.92,medium density,single_storey,2,No,walled,relatively new,35.71428571,46814.1,2,1.974204545,1.742097717,5.1818875,0.186621266
425.23,medium density,single_storey,2,No,walled,relatively new,28.57142857,47298.07857,3,1.783968455,1.730503111,5.066515088,0.012415124
417.65,medium density,single_storey,3,No,walled,relatively new,57.14285714,55973.40714,4,1.77975585,1.764279782,5.093746525,0.023278738
594.87,medium density,single_storey,1,No,walled,relatively new,64.28571429,70314.4,3,1.697784528,1.741074755,5.023688106,0.091195791
409.81,medium density,single_storey,2,No,walled,relatively new,35.71428571,46557.96429,4,1.735637608,1.737967378,5.044194319,0.053391622
417.64,medium density,single_storey,2,No,walled,relatively new,57.14285714,55780.32857,4,1.726864347,1.764956203,5.062834043,1.236010748
416.33,medium density,single_storey,2,No,walled,relatively new,57.14285714,55658.27143,3,1.696491631,1.768475533,5.047386534,0.092570538
405.26,medium density,single_storey,1,No,walled,relatively new,57.14285714,55002.50714,2,1.63850125,1.756250274,4.999854834,0.149724101
411.97,medium density,single_storey,2,No,walled,old,35.71428571,46546.48571,4,1.637647892,1.769160645,5.010998661,0.150333586
413.37,medium density,single_storey,2,No,walled,old,35.71428571,46588.32857,3,1.615691588,1.773186263,5.000481799,0.17227236
417.64,medium density,single_storey,3,No,walled,old,57.14285714,55604.20714,3,1.589114905,1.779738611,4.989064226,0.198861985
423.05,medium density,single_storey,1,No,walled,old,35.71428571,46780.64286,3,1.559528008,1.777569081,4.967379844,0.228460932
401.75,medium density,single_storey,2,No,walled,old,35.71428571,46013.09286,4,1.559763661,1.832325058,5.017379948,1.182671461
417.64,medium density,single_storey,2,No,walled,old,57.14285714,55427.03571,4,1.591108231,1.836605638,5.041568804,0.043531877
417.65,medium density,single_storey,1,No,walled,old,57.14285714,41976.12857,2,1.617064434,1.837541132,5.05895211,0.020388489
410.87,medium density,single_storey,2,No,fenced,old,35.71428571,46168.50714,6,1.652812015,1.833408081,5.077710299,0.028849379
420.92,medium density,single_storey,3,No,walled,old,35.71428571,46475.09286,2,1.63741968,1.826526222,5.062057567,0.026346403
412.03,medium density,single_storey,2,No,walled,old,28.57142857,43205.62857,4,1.726913569,1.869256487,5.153425866,0.136702114
410.89,medium density,single_storey,2,No,walled,old,35.71428571,46104.24286,2,1.705520551,1.878855518,5.148967886,0.153667432
410.4,medium density,single_storey,2,No,walled,old,35.71428571,46027.19286,3,1.685763339,1.871282962,5.130679135,0.062733687
417.64,medium density,single_storey,3,No,fenced,old,57.14285714,55222,4,1.660497038,1.864691087,5.109675324,0.035917216
410.45,medium density,single_storey,1,No,fenced,relatively new,57.14285714,54789.87857,5,1.634991679,1.87589046,5.103678718,0.025375665
453.45,medium density,single_storey,2,No,walled,relatively new,35.71428571,47504.05714,4,1.589063248,1.882194494,5.080408928,0.04643521
408.24,medium density,single_storey,2,No,walled,relatively new,35.71428571,45846.95714,3,1.564571215,1.893404906,5.07459967,0.071525047
424.16,medium density,single_storey,2,No,fenced,relatively new,35.71428571,46409.77143,3,1.616730586,1.870398035,5.087549195,0.02033509
419.2,medium density,single_storey,3,No,walled,relatively new,35.71428571,46220.35714,3,2.007890095,1.87943228,5.314497526,0.261217451
